ID,Indicator,Country,"Country Code",Year,"Country Score","Country Color","Country Cateory","Created By","Created At"
5400,"Urban Population Growth",Bhutan,BTN,2022,4.35126762,#fdae61,High,Admin,"2024-12-03 09:49:55"
5401,"Urban Population Growth",Botswana,BWA,2022,4.418805184,#fdae61,High,Admin,"2024-12-03 09:49:55"
5402,"Urban Population Growth","Central African Republic",CAF,2022,4.580523571,#d73027,"Very High",Admin,"2024-12-03 09:49:55"
5403,"Urban Population Growth",Canada,CAN,2022,4.298394176,#fee98b,Medium,Admin,"2024-12-03 09:49:55"
5404,"Urban Population Growth",Switzerland,CHE,2022,4.091650746,#a6d96a,Low,Admin,"2024-12-03 09:49:55"
5405,"Urban Population Growth",Chile,CHL,2022,4.035885785,#a6d96a,Low,Admin,"2024-12-03 09:49:55"
5406,"Urban Population Growth",China,CHN,2022,4.237259255,#fee98b,Medium,Admin,"2024-12-03 09:49:55"
5407,"Urban Population Growth","Côte d'Ivoire",CIV,2022,4.592709248,#d73027,"Very High",Admin,"2024-12-03 09:49:55"
5408,"Urban Population Growth",Cameroon,CMR,2022,4.640006196,#d73027,"Very High",Admin,"2024-12-03 09:49:55"
5409,"Urban Population Growth","Democratic Republic of the Congo",COD,2022,4.824237104,#d73027,"Very High",Admin,"2024-12-03 09:49:55"
5410,"Urban Population Growth","Republic of the Congo",COG,2022,4.504311458,#fdae61,High,Admin,"2024-12-03 09:49:55"
5411,"Urban Population Growth",Colombia,COL,2022,4.117674395,#a6d96a,Low,Admin,"2024-12-03 09:49:55"
5412,"Urban Population Growth","Costa Rica",CRI,2022,4.160014458,#a6d96a,Low,Admin,"2024-12-03 09:49:55"
5413,"Urban Population Growth",Cuba,CUB,2022,3.844632623,#1a9850,"Very Low",Admin,"2024-12-03 09:49:55"
5414,"Urban Population Growth",Cyprus,CYP,2022,4.034440027,#a6d96a,Low,Admin,"2024-12-03 09:49:55"
5415,"Urban Population Growth",Czechia,CZE,2022,4.266380957,#fee98b,Medium,Admin,"2024-12-03 09:49:55"
5416,"Urban Population Growth",Germany,DEU,2022,4.073268963,#a6d96a,Low,Admin,"2024-12-03 09:49:55"
5417,"Urban Population Growth",Djibouti,DJI,2022,4.223421284,#fee98b,Medium,Admin,"2024-12-03 09:49:55"
5418,"Urban Population Growth",Denmark,DNK,2022,4.088965767,#a6d96a,Low,Admin,"2024-12-03 09:49:55"
5419,"Urban Population Growth","Dominican Republic",DOM,2022,4.258739092,#fee98b,Medium,Admin,"2024-12-03 09:49:55"
5420,"Urban Population Growth",Algeria,DZA,2022,4.374606289,#fdae61,High,Admin,"2024-12-03 09:49:55"
5421,"Urban Population Growth",Ecuador,ECU,2022,4.198223783,#fee98b,Medium,Admin,"2024-12-03 09:49:55"
5422,"Urban Population Growth",Egypt,EGY,2022,4.271337843,#fee98b,Medium,Admin,"2024-12-03 09:49:55"
5423,"Urban Population Growth",Eritrea,ERI,2022,4.569577116,#d73027,"Very High",Admin,"2024-12-03 09:49:55"
5424,"Urban Population Growth",Spain,ESP,2022,4.117054784,#a6d96a,Low,Admin,"2024-12-03 09:49:55"
5425,"Urban Population Growth",Estonia,EST,2022,4.230443538,#fee98b,Medium,Admin,"2024-12-03 09:49:55"
5426,"Urban Population Growth",Ethiopia,ETH,2022,4.870501368,#d73027,"Very High",Admin,"2024-12-03 09:49:55"
5427,"Urban Population Growth",Finland,FIN,2022,3.973305107,#a6d96a,Low,Admin,"2024-12-03 09:49:55"
5428,"Urban Population Growth",France,FRA,2022,4.027417772,#a6d96a,Low,Admin,"2024-12-03 09:49:55"
5429,"Urban Population Growth",Gabon,GAB,2022,4.385346207,#fdae61,High,Admin,"2024-12-03 09:49:55"
5430,"Urban Population Growth","United Kingdom",GBR,2022,3.940052667,#1a9850,"Very Low",Admin,"2024-12-03 09:49:55"
5431,"Urban Population Growth",Georgia,GEO,2022,4.064387876,#a6d96a,Low,Admin,"2024-12-03 09:49:55"
5432,"Urban Population Growth",Ghana,GHA,2022,4.520421335,#fdae61,High,Admin,"2024-12-03 09:49:55"
5433,"Urban Population Growth",Guinea,GIN,2022,4.6131564,#d73027,"Very High",Admin,"2024-12-03 09:49:55"
5434,"Urban Population Growth",Gambia,GMB,2022,4.612123716,#d73027,"Very High",Admin,"2024-12-03 09:49:55"
5435,"Urban Population Growth",Guinea-Bissau,GNB,2022,4.53673775,#fdae61,High,Admin,"2024-12-03 09:49:55"
5436,"Urban Population Growth","Equatorial Guinea",GNQ,2022,4.527237053,#fdae61,High,Admin,"2024-12-03 09:49:55"
5437,"Urban Population Growth",Greece,GRC,2022,3.698817576,#1a9850,"Very Low",Admin,"2024-12-03 09:49:55"
5438,"Urban Population Growth",Guatemala,GTM,2022,4.359735633,#fdae61,High,Admin,"2024-12-03 09:49:55"
5439,"Urban Population Growth",Guyana,GUY,2022,4.098879537,#a6d96a,Low,Admin,"2024-12-03 09:49:55"
5440,"Urban Population Growth",Honduras,HND,2022,4.420044405,#fdae61,High,Admin,"2024-12-03 09:49:55"
5441,"Urban Population Growth",Croatia,HRV,2022,3.892962255,#1a9850,"Very Low",Admin,"2024-12-03 09:49:55"
5442,"Urban Population Growth",Haiti,HTI,2022,4.445861517,#fdae61,High,Admin,"2024-12-03 09:49:55"
5443,"Urban Population Growth",Hungary,HUN,2022,3.841534569,#1a9850,"Very Low",Admin,"2024-12-03 09:49:55"
5444,"Urban Population Growth",Indonesia,IDN,2022,4.258945629,#fee98b,Medium,Admin,"2024-12-03 09:49:55"
5445,"Urban Population Growth",India,IND,2022,4.314917127,#fee98b,Medium,Admin,"2024-12-03 09:49:55"
5446,"Urban Population Growth",Ireland,IRL,2022,4.366344813,#fdae61,High,Admin,"2024-12-03 09:49:55"
5447,"Urban Population Growth",Iran,IRN,2022,4.168069396,#a6d96a,Low,Admin,"2024-12-03 09:49:55"
5448,"Urban Population Growth",Iraq,IRQ,2022,4.416533278,#fdae61,High,Admin,"2024-12-03 09:49:55"
5449,"Urban Population Growth",Iceland,ISL,2022,4.426447049,#fdae61,High,Admin,"2024-12-03 09:49:55"
5450,"Urban Population Growth",Israel,ISR,2022,4.322558992,#fdae61,High,Admin,"2024-12-03 09:49:55"
5451,"Urban Population Growth",Italy,ITA,2022,3.918985904,#1a9850,"Very Low",Admin,"2024-12-03 09:49:55"
5452,"Urban Population Growth",Jamaica,JAM,2022,4.023700108,#a6d96a,Low,Admin,"2024-12-03 09:49:55"
5453,"Urban Population Growth",Jordan,JOR,2022,4.195332266,#fee98b,Medium,Admin,"2024-12-03 09:49:55"
5454,"Urban Population Growth",Japan,JPN,2022,3.824805081,#1a9850,"Very Low",Admin,"2024-12-03 09:49:56"
5455,"Urban Population Growth",Kazakhstan,KAZ,2022,4.621211339,#d73027,"Very High",Admin,"2024-12-03 09:49:56"
5456,"Urban Population Growth",Kenya,KEN,2022,4.656735684,#d73027,"Very High",Admin,"2024-12-03 09:49:56"
5457,"Urban Population Growth",Kyrgyzstan,KGZ,2022,4.676563226,#d73027,"Very High",Admin,"2024-12-03 09:49:56"
5458,"Urban Population Growth",Cambodia,KHM,2022,4.48820158,#fdae61,High,Admin,"2024-12-03 09:49:56"
5459,"Urban Population Growth","South Korea",KOR,2022,3.853307172,#1a9850,"Very Low",Admin,"2024-12-03 09:49:56"
5460,"Urban Population Growth",Kuwait,KWT,2022,3.987556152,#a6d96a,Low,Admin,"2024-12-03 09:49:56"
5461,"Urban Population Growth",Laos,LAO,2022,4.547064594,#fdae61,High,Admin,"2024-12-03 09:49:56"
5462,"Urban Population Growth",Lebanon,LBN,2022,3.552382919,#1a9850,"Very Low",Admin,"2024-12-03 09:49:56"
5463,"Urban Population Growth",Liberia,LBR,2022,4.519182114,#fdae61,High,Admin,"2024-12-03 09:49:56"
5464,"Urban Population Growth",Libya,LBY,2022,4.209996386,#fee98b,Medium,Admin,"2024-12-03 09:49:56"
5465,"Urban Population Growth","Sri Lanka",LKA,2022,4.100944906,#a6d96a,Low,Admin,"2024-12-03 09:49:56"
5466,"Urban Population Growth",Lesotho,LSO,2022,4.438013115,#fdae61,High,Admin,"2024-12-03 09:49:56"
5467,"Urban Population Growth",Lithuania,LTU,2022,4.187896938,#fee98b,Medium,Admin,"2024-12-03 09:49:56"
5468,"Urban Population Growth",Latvia,LVA,2022,3.876439304,#1a9850,"Very Low",Admin,"2024-12-03 09:49:56"
5469,"Urban Population Growth",Morocco,MAR,2022,4.278566634,#fee98b,Medium,Admin,"2024-12-03 09:49:56"
5470,"Urban Population Growth",Moldova,MDA,2022,3.522641607,#1a9850,"Very Low",Admin,"2024-12-03 09:49:56"
5471,"Urban Population Growth",Madagascar,MDG,2022,4.740589663,#d73027,"Very High",Admin,"2024-12-03 09:49:56"
5472,"Urban Population Growth",México,MEX,2022,4.098879537,#a6d96a,Low,Admin,"2024-12-03 09:49:56"
5473,"Urban Population Growth","North Macedonia",MKD,2022,3.938813446,#1a9850,"Very Low",Admin,"2024-12-03 09:49:56"
5474,"Urban Population Growth",Mali,MLI,2022,4.88433934,#d73027,"Very High",Admin,"2024-12-03 09:49:56"
5475,"Urban Population Growth",Myanmar,MMR,2022,4.25357567,#fee98b,Medium,Admin,"2024-12-03 09:49:56"
5476,"Urban Population Growth",Montenegro,MNE,2022,3.932617339,#1a9850,"Very Low",Admin,"2024-12-03 09:49:56"
5477,"Urban Population Growth",Mongolia,MNG,2022,4.249858006,#fee98b,Medium,Admin,"2024-12-03 09:49:56"
5478,"Urban Population Growth",Mozambique,MOZ,2022,4.76805907,#d73027,"Very High",Admin,"2024-12-03 09:49:56"
5479,"Urban Population Growth",Mauritania,MRT,2022,4.720555584,#d73027,"Very High",Admin,"2024-12-03 09:49:56"
5480,"Urban Population Growth",Mauritius,MUS,2022,3.852067951,#1a9850,"Very Low",Admin,"2024-12-03 09:49:56"
5481,"Urban Population Growth",Malawi,MWI,2022,4.755253782,#d73027,"Very High",Admin,"2024-12-03 09:49:56"
5482,"Urban Population Growth",Malaysia,MYS,2022,4.25688026,#fee98b,Medium,Admin,"2024-12-03 09:49:56"
5483,"Urban Population Growth",Namibia,NAM,2022,4.562761398,#fdae61,High,Admin,"2024-12-03 09:49:56"
5484,"Urban Population Growth",Niger,NER,2022,4.839107761,#d73027,"Very High",Admin,"2024-12-03 09:49:56"
5485,"Urban Population Growth",Nigeria,NGA,2022,4.68957505,#d73027,"Very High",Admin,"2024-12-03 09:49:56"
5486,"Urban Population Growth",Nicaragua,NIC,2022,4.286621573,#fee98b,Medium,Admin,"2024-12-03 09:49:56"
5487,"Urban Population Growth",Netherlands,NLD,2022,4.163525585,#a6d96a,Low,Admin,"2024-12-03 09:49:56"
5488,"Urban Population Growth",Norway,NOR,2022,4.166623638,#a6d96a,Low,Admin,"2024-12-03 09:49:56"
5489,"Urban Population Growth",Nepal,NPL,2022,4.677182837,#d73027,"Very High",Admin,"2024-12-03 09:49:56"
5490,"Urban Population Growth","New Zealand",NZL,2022,3.970620127,#a6d96a,Low,Admin,"2024-12-03 09:49:56"
5491,"Urban Population Growth",Oman,OMN,2022,4.316982496,#fdae61,High,Admin,"2024-12-03 09:49:56"
5492,"Urban Population Growth",Pakistan,PAK,2022,4.447513812,#fdae61,High,Admin,"2024-12-03 09:49:56"
5493,"Urban Population Growth",Panama,PAN,2022,4.276501265,#fee98b,Medium,Admin,"2024-12-03 09:49:56"
5494,"Urban Population Growth",Peru,PER,2022,4.155057572,#a6d96a,Low,Admin,"2024-12-03 09:49:56"
5495,"Urban Population Growth",Philippines,PHL,2022,4.325450509,#fdae61,High,Admin,"2024-12-03 09:49:56"
5496,"Urban Population Growth","Papua New Guinea",PNG,2022,4.486342748,#fdae61,High,Admin,"2024-12-03 09:49:56"
5497,"Urban Population Growth",Poland,POL,2022,3.404295967,#1a9850,"Very Low",Admin,"2024-12-03 09:49:56"
5498,"Urban Population Growth","North Korea",PRK,2022,4.064181339,#a6d96a,Low,Admin,"2024-12-03 09:49:56"
5499,"Urban Population Growth",Portugal,PRT,2022,4.155677183,#a6d96a,Low,Admin,"2024-12-03 09:49:56"
5500,"Urban Population Growth",Paraguay,PRY,2022,4.238498477,#fee98b,Medium,Admin,"2024-12-03 09:49:56"
5501,"Urban Population Growth",Palestine,PSE,2022,4.474776682,#fdae61,High,Admin,"2024-12-03 09:49:56"
5502,"Urban Population Growth",Qatar,QAT,2022,3.95781484,#1a9850,"Very Low",Admin,"2024-12-03 09:49:56"
5503,"Urban Population Growth",Romania,ROU,2022,3.876232767,#1a9850,"Very Low",Admin,"2024-12-03 09:49:56"
5504,"Urban Population Growth",Russia,RUS,2022,3.964837094,#1a9850,"Very Low",Admin,"2024-12-03 09:49:56"
5505,"Urban Population Growth",Rwanda,RWA,2022,4.553260701,#fdae61,High,Admin,"2024-12-03 09:49:56"
5506,"Urban Population Growth","Saudi Arabia",SAU,2022,4.212268291,#fee98b,Medium,Admin,"2024-12-03 09:49:56"
5507,"Urban Population Growth",Sudan,SDN,2022,4.649506893,#d73027,"Very High",Admin,"2024-12-03 09:49:56"
5508,"Urban Population Growth",Senegal,SEN,2022,4.633397016,#d73027,"Very High",Admin,"2024-12-03 09:49:56"
5509,"Urban Population Growth",Singapore,SGP,2022,4.580110497,#d73027,"Very High",Admin,"2024-12-03 09:49:56"
5510,"Urban Population Growth","Solomon Islands",SLB,2022,4.741828884,#d73027,"Very High",Admin,"2024-12-03 09:49:56"
5511,"Urban Population Growth","Sierra Leone",SLE,2022,4.563174472,#fdae61,High,Admin,"2024-12-03 09:49:56"
5512,"Urban Population Growth","El Salvador",SLV,2022,4.149274539,#a6d96a,Low,Admin,"2024-12-03 09:49:56"
5513,"Urban Population Growth",Somalia,SOM,2022,4.790984665,#d73027,"Very High",Admin,"2024-12-03 09:49:56"
5514,"Urban Population Growth",Serbia,SRB,2022,3.457582486,#1a9850,"Very Low",Admin,"2024-12-03 09:49:56"
5515,"Urban Population Growth","South Sudan",SSD,2022,4.54272732,#fdae61,High,Admin,"2024-12-03 09:49:56"
5516,"Urban Population Growth",Slovakia,SVK,2022,3.871895492,#1a9850,"Very Low",Admin,"2024-12-03 09:49:56"
5517,"Urban Population Growth",Slovenia,SVN,2022,4.055300253,#a6d96a,Low,Admin,"2024-12-03 09:49:56"
5518,"Urban Population Growth",Sweden,SWE,2022,4.096607632,#a6d96a,Low,Admin,"2024-12-03 09:49:56"
5519,"Urban Population Growth",Swaziland,SWZ,2022,4.233541591,#fee98b,Medium,Admin,"2024-12-03 09:49:56"
5520,"Urban Population Growth",Syria,SYR,2022,4.894253111,#d73027,"Very High",Admin,"2024-12-03 09:49:56"
5521,"Urban Population Growth",Chad,TCD,2022,4.783549337,#d73027,"Very High",Admin,"2024-12-03 09:49:56"
5522,"Urban Population Growth",Togo,TGO,2022,4.644550008,#d73027,"Very High",Admin,"2024-12-03 09:49:56"
5523,"Urban Population Growth",Thailand,THA,2022,4.209789849,#fee98b,Medium,Admin,"2024-12-03 09:49:56"
5524,"Urban Population Growth",Tajikistan,TJK,2022,4.501213404,#fdae61,High,Admin,"2024-12-03 09:49:56"
5525,"Urban Population Growth",Turkmenistan,TKM,2022,4.376671658,#fdae61,High,Admin,"2024-12-03 09:49:56"
5526,"Urban Population Growth",Timor-Leste,TLS,2022,4.458047194,#fdae61,High,Admin,"2024-12-03 09:49:56"
5527,"Urban Population Growth","Trinidad and Tobago",TTO,2022,3.998502608,#a6d96a,Low,Admin,"2024-12-03 09:49:57"
5528,"Urban Population Growth",Tunisia,TUN,2022,4.149068002,#a6d96a,Low,Admin,"2024-12-03 09:49:57"
5529,"Urban Population Growth",Türkiye,TUR,2022,4.221768988,#fee98b,Medium,Admin,"2024-12-03 09:49:57"
5530,"Urban Population Growth",Tanzania,TZA,2022,4.921722518,#d73027,"Very High",Admin,"2024-12-03 09:49:57"
5531,"Urban Population Growth",Uganda,UGA,2022,5,#d73027,"Very High",Admin,"2024-12-03 09:49:57"
5532,"Urban Population Growth",Ukraine,UKR,2022,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5533,"Urban Population Growth",Uruguay,URY,2022,3.894201477,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5534,"Urban Population Growth","United States",USA,2022,4.027211236,#a6d96a,Low,Admin,"2024-12-03 09:49:57"
5535,"Urban Population Growth",Uzbekistan,UZB,2022,4.341766923,#fdae61,High,Admin,"2024-12-03 09:49:57"
5536,"Urban Population Growth",Venezuela,VEN,2022,3.983425414,#a6d96a,Low,Admin,"2024-12-03 09:49:57"
5537,"Urban Population Growth",Vietnam,VNM,2022,4.432436619,#fdae61,High,Admin,"2024-12-03 09:49:57"
5538,"Urban Population Growth",Vanuatu,VUT,2022,4.503898384,#fdae61,High,Admin,"2024-12-03 09:49:57"
5539,"Urban Population Growth",Yemen,YEM,2022,4.680693964,#d73027,"Very High",Admin,"2024-12-03 09:49:57"
5540,"Urban Population Growth","South Africa",ZAF,2022,4.218464398,#fee98b,Medium,Admin,"2024-12-03 09:49:57"
5541,"Urban Population Growth",Zambia,ZMB,2022,4.724686322,#d73027,"Very High",Admin,"2024-12-03 09:49:57"
5542,"Urban Population Growth",Zimbabwe,ZWE,2022,4.373367068,#fdae61,High,Admin,"2024-12-03 09:49:57"
5543,"Adolescent Fertility Rate","No Country",AFG,2021,2.914092813,#d73027,"Very High",Admin,"2024-12-03 09:49:57"
5544,"Adolescent Fertility Rate",Angola,AGO,2021,4.239175576,#d73027,"Very High",Admin,"2024-12-03 09:49:57"
5545,"Adolescent Fertility Rate",Albania,ALB,2021,1.299227547,#a6d96a,Low,Admin,"2024-12-03 09:49:57"
5546,"Adolescent Fertility Rate","United Arab Emirates",ARE,2021,1.027931701,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5547,"Adolescent Fertility Rate",Argentina,ARG,2021,1.881782693,#fee98b,Medium,Admin,"2024-12-03 09:49:57"
5548,"Adolescent Fertility Rate",Armenia,ARM,2021,1.394010228,#a6d96a,Low,Admin,"2024-12-03 09:49:57"
5549,"Adolescent Fertility Rate",Australia,AUS,2021,1.146849081,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5550,"Adolescent Fertility Rate",Austria,AUT,2021,1.085741068,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5551,"Adolescent Fertility Rate",Azerbaijan,AZE,2021,1.905846198,#fee98b,Medium,Admin,"2024-12-03 09:49:57"
5552,"Adolescent Fertility Rate",Burundi,BDI,2021,2.227215017,#fdae61,High,Admin,"2024-12-03 09:49:57"
5553,"Adolescent Fertility Rate",Belgium,BEL,2021,1.081208396,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5554,"Adolescent Fertility Rate",Benin,BEN,2021,3.144143717,#d73027,"Very High",Admin,"2024-12-03 09:49:57"
5555,"Adolescent Fertility Rate","Burkina Faso",BFA,2021,3.577239342,#d73027,"Very High",Admin,"2024-12-03 09:49:57"
5556,"Adolescent Fertility Rate",Bangladesh,BGD,2021,2.746336486,#d73027,"Very High",Admin,"2024-12-03 09:49:57"
5557,"Adolescent Fertility Rate",Bulgaria,BGR,2021,1.87086631,#fee98b,Medium,Admin,"2024-12-03 09:49:57"
5558,"Adolescent Fertility Rate",Bahrain,BHR,2021,1.160613216,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5559,"Adolescent Fertility Rate","Bosnia and Herzegovina",BIH,2021,1.188711036,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5560,"Adolescent Fertility Rate",Belarus,BLR,2021,1.235936258,#a6d96a,Low,Admin,"2024-12-03 09:49:57"
5561,"Adolescent Fertility Rate",Bolivia,BOL,2021,2.468585735,#fdae61,High,Admin,"2024-12-03 09:49:57"
5562,"Adolescent Fertility Rate",Brazil,BRA,2021,2.027374017,#fee98b,Medium,Admin,"2024-12-03 09:49:57"
5563,"Adolescent Fertility Rate",Bhutan,BTN,2021,1.405068999,#a6d96a,Low,Admin,"2024-12-03 09:49:57"
5564,"Adolescent Fertility Rate",Botswana,BWA,2021,2.125241762,#fdae61,High,Admin,"2024-12-03 09:49:57"
5565,"Adolescent Fertility Rate","Central African Republic",CAF,2021,4.763755236,#d73027,"Very High",Admin,"2024-12-03 09:49:57"
5566,"Adolescent Fertility Rate",Canada,CAN,2021,1.120317524,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5567,"Adolescent Fertility Rate",Switzerland,CHE,2021,1.007214305,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5568,"Adolescent Fertility Rate",Chile,CHL,2021,1.526217117,#a6d96a,Low,Admin,"2024-12-03 09:49:57"
5569,"Adolescent Fertility Rate",China,CHN,2021,1.216903782,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5570,"Adolescent Fertility Rate","Côte d'Ivoire",CIV,2021,3.445744391,#d73027,"Very High",Admin,"2024-12-03 09:49:57"
5571,"Adolescent Fertility Rate",Cameroon,CMR,2021,3.574130546,#d73027,"Very High",Admin,"2024-12-03 09:49:57"
5572,"Adolescent Fertility Rate","Democratic Republic of the Congo",COD,2021,3.540527071,#d73027,"Very High",Admin,"2024-12-03 09:49:57"
5573,"Adolescent Fertility Rate","Republic of the Congo",COG,2021,3.414063149,#d73027,"Very High",Admin,"2024-12-03 09:49:57"
5574,"Adolescent Fertility Rate",Colombia,COL,2021,2.355672366,#fdae61,High,Admin,"2024-12-03 09:49:57"
5575,"Adolescent Fertility Rate","Costa Rica",CRI,2021,1.836289854,#fee98b,Medium,Admin,"2024-12-03 09:49:57"
5576,"Adolescent Fertility Rate",Cuba,CUB,2021,2.113281204,#fdae61,High,Admin,"2024-12-03 09:49:57"
5577,"Adolescent Fertility Rate",Cyprus,CYP,2021,1.116734103,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5578,"Adolescent Fertility Rate",Czechia,CZE,2021,1.185127615,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5579,"Adolescent Fertility Rate",Germany,DEU,2021,1.131874651,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5580,"Adolescent Fertility Rate",Djibouti,DJI,2021,1.493942594,#a6d96a,Low,Admin,"2024-12-03 09:49:57"
5581,"Adolescent Fertility Rate",Denmark,DNK,2021,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5582,"Adolescent Fertility Rate","Dominican Republic",DOM,2021,2.512180073,#fdae61,High,Admin,"2024-12-03 09:49:57"
5583,"Adolescent Fertility Rate",Algeria,DZA,2021,1.232708805,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5584,"Adolescent Fertility Rate",Ecuador,ECU,2021,2.453658768,#fdae61,High,Admin,"2024-12-03 09:49:57"
5585,"Adolescent Fertility Rate",Egypt,EGY,2021,2.017098378,#fee98b,Medium,Admin,"2024-12-03 09:49:57"
5586,"Adolescent Fertility Rate",Eritrea,ERI,2021,2.48197017,#fdae61,High,Admin,"2024-12-03 09:49:57"
5587,"Adolescent Fertility Rate",Spain,ESP,2021,1.103776831,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5588,"Adolescent Fertility Rate",Estonia,EST,2021,1.162701567,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5589,"Adolescent Fertility Rate",Ethiopia,ETH,2021,2.597422784,#fdae61,High,Admin,"2024-12-03 09:49:57"
5590,"Adolescent Fertility Rate",Finland,FIN,2021,1.053419082,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5591,"Adolescent Fertility Rate",France,FRA,2021,1.180855987,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5592,"Adolescent Fertility Rate",Gabon,GAB,2021,3.118442754,#d73027,"Very High",Admin,"2024-12-03 09:49:57"
5593,"Adolescent Fertility Rate","United Kingdom",GBR,2021,1.204872029,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5594,"Adolescent Fertility Rate",Georgia,GEO,2021,1.705910272,#fee98b,Medium,Admin,"2024-12-03 09:49:57"
5595,"Adolescent Fertility Rate",Ghana,GHA,2021,2.477698542,#fdae61,High,Admin,"2024-12-03 09:49:57"
5596,"Adolescent Fertility Rate",Guinea,GIN,2021,3.679758416,#d73027,"Very High",Admin,"2024-12-03 09:49:57"
5597,"Adolescent Fertility Rate",Gambia,GMB,2021,2.45425205,#fdae61,High,Admin,"2024-12-03 09:49:57"
5598,"Adolescent Fertility Rate",Guinea-Bissau,GNB,2021,3.032084673,#d73027,"Very High",Admin,"2024-12-03 09:49:57"
5599,"Adolescent Fertility Rate","Equatorial Guinea",GNQ,2021,4.270121148,#d73027,"Very High",Admin,"2024-12-03 09:49:57"
5600,"Adolescent Fertility Rate",Greece,GRC,2021,1.155938156,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5601,"Adolescent Fertility Rate",Guatemala,GTM,2021,2.474803327,#fdae61,High,Admin,"2024-12-03 09:49:57"
5602,"Adolescent Fertility Rate",Guyana,GUY,2021,2.534178957,#fdae61,High,Admin,"2024-12-03 09:49:57"
5603,"Adolescent Fertility Rate",Honduras,HND,2021,2.6627075,#d73027,"Very High",Admin,"2024-12-03 09:49:57"
5604,"Adolescent Fertility Rate",Croatia,HRV,2021,1.159687697,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5605,"Adolescent Fertility Rate",Haiti,HTI,2021,2.201680174,#fdae61,High,Admin,"2024-12-03 09:49:57"
5606,"Adolescent Fertility Rate",Hungary,HUN,2021,1.480320847,#a6d96a,Low,Admin,"2024-12-03 09:49:57"
5607,"Adolescent Fertility Rate",Indonesia,IDN,2021,1.759898905,#fee98b,Medium,Admin,"2024-12-03 09:49:57"
5608,"Adolescent Fertility Rate",India,IND,2021,1.3637054,#a6d96a,Low,Admin,"2024-12-03 09:49:57"
5609,"Adolescent Fertility Rate",Ireland,IRL,2021,1.0957082,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5610,"Adolescent Fertility Rate",Iran,IRN,2021,1.670337103,#fee98b,Medium,Admin,"2024-12-03 09:49:57"
5611,"Adolescent Fertility Rate",Iraq,IRQ,2021,2.430615708,#fdae61,High,Admin,"2024-12-03 09:49:57"
5612,"Adolescent Fertility Rate",Iceland,ISL,2021,1.082750928,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5613,"Adolescent Fertility Rate",Israel,ISR,2021,1.13541061,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5614,"Adolescent Fertility Rate",Italy,ITA,2021,1.049479692,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5615,"Adolescent Fertility Rate",Jamaica,JAM,2021,1.732251979,#fee98b,Medium,Admin,"2024-12-03 09:49:57"
5616,"Adolescent Fertility Rate",Jordan,JOR,2021,1.556759258,#fee98b,Medium,Admin,"2024-12-03 09:49:57"
5617,"Adolescent Fertility Rate",Japan,JPN,2021,1.023612611,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5618,"Adolescent Fertility Rate",Kazakhstan,KAZ,2021,1.473889673,#a6d96a,Low,Admin,"2024-12-03 09:49:57"
5619,"Adolescent Fertility Rate",Kenya,KEN,2021,2.477912123,#fdae61,High,Admin,"2024-12-03 09:49:57"
5620,"Adolescent Fertility Rate",Kyrgyzstan,KGZ,2021,1.778124518,#fee98b,Medium,Admin,"2024-12-03 09:49:57"
5621,"Adolescent Fertility Rate",Cambodia,KHM,2021,2.033378027,#fdae61,High,Admin,"2024-12-03 09:49:57"
5622,"Adolescent Fertility Rate","South Korea",KOR,2021,1.007190574,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
5623,"Adolescent Fertility Rate",Kuwait,KWT,2021,1.088517626,#1a9850,"Very Low",Admin,"2024-12-03 09:49:57"
